,userCode,userFileName,condition,response1,options,item,trialnumber,frame,view,syllNum,fricative,animate,long,localTime,age,gender
68,RHX679,679,s,Continue,,bok,3,chair,ekPictureView.ejs,1,no,no,none,Tue+Nov+29+2016+09%3A31%3A42+GMT-0500+(EST),,
69,RHX679,679,s,Continue,,sapif,4,frisbee,ekPictureView.ejs,2,yes,none,no,Tue+Nov+29+2016+09%3A31%3A42+GMT-0500+(EST),,
70,RHX679,679,s,Continue,,vok,5,lampshade,ekPictureView.ejs,1,no,none,no,Tue+Nov+29+2016+09%3A31%3A43+GMT-0500+(EST),,
71,RHX679,679,s,Continue,,sapish,6,flashlight,ekPictureView.ejs,2,yes,none,yes,Tue+Nov+29+2016+09%3A31%3A43+GMT-0500+(EST),,
72,RHX679,679,s,Continue,,sapik,7,book,ekPictureView.ejs,2,no,no,none,Tue+Nov+29+2016+09%3A31%3A44+GMT-0500+(EST),,
73,RHX679,679,s,Continue,,bakas,8,kettle,ekPictureView.ejs,2,yes,none,no,Tue+Nov+29+2016+09%3A31%3A44+GMT-0500+(EST),,
74,RHX679,679,s,Continue,,shobit,9,pen,ekPictureView.ejs,2,no,no,none,Tue+Nov+29+2016+09%3A31%3A44+GMT-0500+(EST),,
75,RHX679,679,s,Continue,,gov,10,cup,ekPictureView.ejs,1,yes,none,no,Tue+Nov+29+2016+09%3A31%3A45+GMT-0500+(EST),,
76,RHX679,679,s,Continue,,dez,11,toothbrush,ekPictureView.ejs,1,yes,none,yes,Tue+Nov+29+2016+09%3A31%3A45+GMT-0500+(EST),,
77,RHX679,679,s,Continue,,dak,12,guitar,ekPictureView.ejs,1,no,no,none,Tue+Nov+29+2016+09%3A31%3A45+GMT-0500+(EST),,
78,RHX679,679,s,Continue,,soshuk,13,umbrella,ekPictureView.ejs,2,no,no,none,Tue+Nov+29+2016+09%3A31%3A45+GMT-0500+(EST),,
79,RHX679,679,s,tuek+sofek,ek-ja,sof,14,bowl,pictureTest.ejs,1,yes,no,none,Tue+Nov+29+2016+09%3A31%3A46+GMT-0500+(EST),,
80,RHX679,679,s,Continue,,tesh,15,rabbit,jaVideoView.ejs,1,yes,yes,none,Tue+Nov+29+2016+09%3A31%3A48+GMT-0500+(EST),,
81,RHX679,679,s,Continue,,buf,16,crab,jaVideoView.ejs,1,yes,yes,none,Tue+Nov+29+2016+09%3A31%3A49+GMT-0500+(EST),,
82,RHX679,679,s,Continue,,zashot,17,chicken,jaVideoView.ejs,2,no,yes,none,Tue+Nov+29+2016+09%3A31%3A50+GMT-0500+(EST),,
83,RHX679,679,s,Continue,,shekef,18,penguin,jaVideoView.ejs,2,yes,yes,none,Tue+Nov+29+2016+09%3A31%3A51+GMT-0500+(EST),,
84,RHX679,679,s,Continue,,sof,19,tiger,jaVideoView.ejs,1,yes,yes,none,Tue+Nov+29+2016+09%3A31%3A52+GMT-0500+(EST),,
85,RHX679,679,s,Continue,,fisod,20,pig,jaVideoView.ejs,2,no,yes,none,Tue+Nov+29+2016+09%3A31%3A54+GMT-0500+(EST),,
86,RHX679,679,s,Continue,,vub,21,elephant,jaVideoView.ejs,1,no,yes,none,Tue+Nov+29+2016+09%3A31%3A55+GMT-0500+(EST),,
87,RHX679,679,s,Continue,,zup,22,cat,jaVideoView.ejs,1,no,yes,none,Tue+Nov+29+2016+09%3A31%3A56+GMT-0500+(EST),,
88,UAF680,680,s,,,,,,,,,,Tue+Nov+29+2016+09%3A51%3A44+GMT-0500+(EST),,none
89,WUG681,681,s,,,,,,,,,,Tue+Nov+29+2016+09%3A52%3A21+GMT-0500+(EST),,none
90,ZYK682,682,s,,,,,,,,,,Tue+Nov+29+2016+09%3A53%3A22+GMT-0500+(EST),,none
91,ZYK682,682,s,Continue,,disab,3,duck,jaVideoView.ejs,2,no,yes,none,Tue+Nov+29+2016+09%3A53%3A25+GMT-0500+(EST),,
